CustomerId,FirstName,LastName,CountryCode,City,BirthDate
38015,Jamaal,Patel,GB,Manchester,03/27/1999
38016,Shanna,Drake,IT,Catania,08/04/1961
38017,Dana,Guzman,IE,Dublin,01/02/1998
38018,Lizzie,Espinoza,ES,Murcia,11/10/1950
38019,Arnoldo,David,DE,Dresden,02/07/1956
38020,Melvin,Wilcox,CH,Zürich,01/27/2000
38021,Liliana,Bean,GB,Manchester,02/12/1987
38022,Nicholas,Gallagher,GB,London,02/25/1954
38023,Lyle,Calderon,ES,Madrid,09/05/1989
38024,Jeramy,Rios,GB,Birmingham,05/03/1971
38025,Lacy,Woodward,PT,Porto,02/19/1993
38026,Kurtis,Abbott,IT,Catania,07/04/1987
38027,Eleanor,Johns,CH,Lucerne,07/23/1962
38028,Isidro,Melendez,ES,Murcia,07/01/1953
38029,Tabatha,Cohen,IT,Rome,01/02/1949
38030,Kim,Head,ES,Barcelona,05/12/1947
38031,Efren,Nash,DE,Frankfurt,06/10/1943
38032,Thaddeus,Wood,GB,Liverpool,01/13/1987
38033,Trevor,Lee,GB,Bristol,01/01/1949
38034,Lorna,Conrad,IE,Limerick,10/27/1998
38035,Willard,McLaughlin,IT,Florence,06/17/1994
38036,Florencio,Fox,PT,Lisbon,08/11/1949
38037,Socorro,Kane,GB,Manchester,01/16/1968
38038,Josue,Silva,GB,Manchester,03/20/1970
38039,Magdalena,Cardenas,PT,Porto,09/06/1972
38040,Tamika,Hahn,IT,Rome,04/26/1961
38041,Wilford,Sweeney,IT,Genoa,02/06/1967
38042,Patty,Hutchinson,DE,Dresden,04/17/1955
38043,Jamey,Hansen,IE,Limerick,11/11/1945
38044,Willian,Brewer,IE,Dublin,10/12/1963
38045,Linda,Hess,PT,Lisbon,10/09/1971
38046,Juana,Bean,ES,Murcia,04/02/1950
38047,Eduardo,Vaughn,DE,Berlin,02/17/1947
38048,Vito,Lott,CH,Zürich,02/07/1998
38049,Clare,Matthews,IT,Bologna,08/01/1980
38050,Frank,Moore,PT,Porto,10/20/1989
38051,Mario,Hansen,DE,Berlin,07/01/1980
38052,Bertha,Kent,FR,Toulouse,02/16/1955
38053,Man,Cruz,ES,Valencia,05/18/1985
38054,Adele,Charles,PT,Porto,11/19/1981
38055,Jon,Sears,GB,Leeds,06/09/1957
38056,Mavis,Cantrell,FR,Marseille,06/05/1954
38057,Weston,McClain,PT,Lisbon,05/05/1984
38058,Carol,Mclean,DE,Bonn,03/10/2001
38059,Wilford,Haley,IT,Palermo,02/21/1943
38060,Natalia,Andrews,CH,Zürich,08/08/1995
38061,Dennis,Moody,ES,Murcia,11/09/1945
38062,Dario,Levine,DE,Dresden,09/18/1981
38063,Aida,Vargas,ES,Madrid,07/13/1945
38064,Nola,Wilkinson,DE,Hamburg,10/25/1998
38065,Danielle,Beasley,FR,Toulouse,10/12/1943
38066,Jeanette,Oneal,IT,Naples,06/17/1984
38067,Willard,Fleming,ES,Zaragoza,07/25/1973
38068,Long,Barnett,IE,Waterford,09/05/1988
38069,Ester,Martinez,GB,Birmingham,07/20/1943
38070,Kieth,Combs,IE,Dublin,10/25/1979
38071,Consuelo,Rojas,FR,Toulouse,07/19/1958
38072,Vilma,Barr,IE,Limerick,04/16/1966
38073,Douglass,Silva,NL,Amsterdam,06/09/1967
38074,Janelle,McBride,ES,Valencia,03/12/1995
38075,Mikel,Combs,PT,Lisbon,03/10/1949
38076,Franklyn,Lang,GB,Newcastle,03/27/1956
38077,Juliette,Wagner,ES,Barcelona,09/20/1984
38078,Benjamin,French,FR,Nice,10/27/1947
38079,Ryan,Nash,IT,Catania,01/02/1999
38080,Jamie,Alvarez,GB,London,08/07/1984
38081,Erasmo,Kidd,IE,Waterford,11/27/1994
38082,Eleanor,Woodward,ES,Barcelona,01/20/1960
38083,Nick,Sullivan,DE,Munich,02/16/1978
38084,Jeannie,Reid,IT,Florence,11/24/1957
38085,Penny,Stein,IT,Genoa,09/18/1946
38086,Stacy,Frederick,DE,Dresden,08/12/1976
38087,Mac,Guy,NL,Utrecht,08/02/1951
38088,Lauren,Franco,CH,Lucerne,06/02/1972
38089,Catherine,Beck,IE,Dublin,04/07/1983
38090,Lorenzo,Sawyer,ES,Madrid,05/15/1980
38091,Ingrid,Nixon,DE,Bonn,07/25/1952
38092,Cedric,Medina,GB,Liverpool,03/05/2001
38093,Bob,Ashley,IT,Bologna,04/25/1976
38094,Nell,Rowland,FR,Lyon,07/08/1957
38095,Fritz,Mosley,PT,Lisbon,09/24/1957
38096,Bridgette,Ellis,DE,Dresden,03/19/1945
38097,Cornell,Sherman,FR,Marseille,06/25/1949
38098,Emile,Vance,FR,Paris,11/23/1942
38099,Damien,Mays,GB,Birmingham,02/01/1950
38100,Morgan,Adams,ES,Barcelona,08/18/1978
38101,Edison,Pitts,CH,Zürich,01/04/1985
38102,Deann,Reed,IT,Rome,06/03/1962
38103,Concepcion,Franklin,FR,Nice,07/18/1991
38104,Coleen,Norris,DE,Berlin,07/09/1942
38105,Keven,Perry,ES,Barcelona,05/23/1984
38106,Jordon,Camacho,GB,Manchester,01/03/1975
38107,Monte,Munoz,IE,Cork,03/07/1956
38108,Sylvia,Herring,IT,Rome,07/07/1991
38109,Leslie,Wright,FR,Toulouse,08/08/1949
38110,Felipe,Gamble,CH,Lucerne,10/25/1959
38111,Barrett,Reeves,DE,Düsseldorf,05/16/1980
38112,Sue,Knowles,FR,Paris,02/08/1947
38113,Isaac,Odonnell,IT,Milan,03/08/1953
38114,Rhoda,Hansen,ES,Bilbao,05/01/1957
38115,Chas,Underwood,IE,Limerick,07/04/1965
38116,Wesley,Drake,BE,Brussels,10/19/1952
38117,Connie,Rodriquez,CH,Zürich,07/07/1996
38118,King,Schneider,IT,Milan,07/23/1996
38119,Gwen,Powell,GB,Bristol,05/21/1970
38120,Armando,Long,ES,Alicante,10/20/1945
38121,Carla,Carver,GB,Bristol,01/01/2000
38122,Ann,Cain,GB,Newcastle,08/13/1986
38123,Stephanie,Franks,FR,Lyon,06/21/1979
38124,Refugio,Parks,FR,Nice,03/03/1968
38125,Tammy,Harrell,DE,Dresden,10/13/1947
38126,Harris,Frederick,FR,Paris,02/03/1975
38127,Bradley,Case,FR,Lyon,09/13/1962
38128,Laurel,Rutledge,CH,Basel,10/02/1955
38129,Rosanna,Fulton,FR,Marseille,05/15/1969
38130,Daren,Lamb,ES,Barcelona,10/01/2001
38131,Cathy,Vargas,CH,Zürich,05/12/1971
38132,Collin,Roberson,IT,Catania,09/23/1961
38133,Gabrielle,Harrington,DE,Hamburg,06/08/2002
38134,Latoya,Rhodes,IT,Genoa,08/01/1997
38135,Timothy,Barnett,DE,Cologne,11/26/1962
38136,Hugo,Olson,IE,Cork,02/23/1975
38137,Susanna,Stone,IT,Genoa,10/16/1968
38138,Vickie,Burton,IT,Naples,02/11/1984
38139,Agnes,Holcomb,NL,Amsterdam,09/01/1976
38140,Addie,Curtis,GB,Birmingham,11/25/2002
38141,Tommie,Kelly,CH,Lucerne,09/07/1963
38142,Lenny,Cole,PT,Porto,03/02/1966
38143,Neville,Ray,BE,Brussels,08/25/1955
38144,Jonathan,Rosales,GB,Newcastle,09/06/1968
38145,Dolores,Albert,CH,Geneva,09/23/1946
38146,Chandra,Singleton,DE,Munich,02/19/1958
38147,Phil,Winters,CH,Zürich,03/24/1943
38148,Fletcher,Merritt,PT,Lisbon,03/18/1964
38149,Tanisha,Stephens,IT,Milan,09/11/1970
38150,Angel,Chang,DE,Bonn,01/26/1980
38151,Brendon,Fleming,ES,Madrid,07/23/1990
38152,Marci,Morrison,FR,Lyon,01/15/1959
38153,Brittany,Vazquez,FR,Toulouse,05/03/1980
38154,Gregory,Barlow,DE,Hamburg,01/03/1950
38155,Eduardo,Curtis,GB,Newcastle,04/08/1963
38156,Rickey,Colon,DE,Frankfurt,09/27/1999
38157,Christoper,Hall,FR,Toulouse,11/23/1942
38158,Holly,Guerrero,FR,Paris,05/04/1948
38159,Ricardo,Dillard,DE,Munich,06/04/1978
38160,Luke,Pope,GB,Liverpool,09/12/1987
38161,Mitch,Patel,IE,Waterford,02/03/1972
38162,Sammy,Atkinson,IT,Milan,03/10/1982
38163,Helga,Chang,IT,Genoa,08/01/1973
38164,Ike,Golden,ES,Madrid,05/19/1944
38165,Wendell,Hubbard,IT,Genoa,06/25/1950
38166,Monica,Frederick,DE,Munich,10/20/1998
38167,Elisa,Caldwell,NL,The Hague,08/27/1978
38168,Myrtle,Garza,IT,Milan,08/17/2002
38169,Floyd,Ramos,ES,Zaragoza,05/20/1992
38170,Janie,Lynch,DE,Cologne,06/20/1981
38171,Lenora,McFarland,FR,Toulouse,07/13/1966
38172,Kelvin,Forbes,IT,Bologna,10/10/1964
38173,Elvis,Ratliff,DE,Dresden,08/20/1965
38174,Malcom,Castaneda,ES,Zaragoza,03/27/1954
38175,Rosie,Nieves,IT,Rome,01/04/1977
38176,Milo,Hopper,IE,Limerick,01/25/1989
38177,Andrew,Blake,NL,Amsterdam,01/08/1955
38178,Jane,May,PT,Lisbon,06/12/1984
38179,Randolph,Chavez,DE,Hamburg,09/14/1951
38180,Billie,Roth,GB,Bristol,10/06/1990
38181,Courtney,Chang,IE,Cork,08/05/1978
38182,Noel,Burnett,ES,Barcelona,10/25/1972
38183,Leta,Dickerson,IE,Limerick,02/17/1958
38184,Oswaldo,Griffith,ES,Valencia,03/04/1963
38185,Kelsey,Flynn,IE,Dublin,10/21/1951
38186,Cecil,Roach,FR,Lyon,02/01/1966
38187,Shanna,Bean,GB,Bristol,05/03/1974
38188,Cherie,Berry,BE,Brussels,10/16/2000
38189,Lorrie,Wheeler,ES,Alicante,11/23/1976
38190,Granville,Cummings,NL,Amsterdam,04/20/1958
38191,Ivory,Graves,ES,Barcelona,10/01/1992
38192,Edward,Griffin,FR,Toulouse,09/14/1982
38193,Dirk,Henson,GB,London,09/15/1976
38194,Lara,Hyde,CH,Geneva,02/07/1981
38195,Thelma,Sargent,IT,Naples,11/13/1958
38196,Felipe,Vaughan,GB,Newcastle,10/03/1962
38197,Britney,Moore,CH,Geneva,11/11/1947
38198,Darlene,Logan,ES,Madrid,02/08/1949
38199,Felipe,Huber,FR,Paris,05/12/1945
38200,Horace,Hardin,DE,Munich,02/19/2000
38201,Fermin,Ortiz,GB,Bristol,01/10/2000
38202,Lenore,Patterson,DE,Munich,10/22/2000
38203,Roderick,Kline,FR,Paris,02/06/1981
38204,Brendan,Blanchard,IT,Palermo,09/15/1984
38205,Saundra,Reid,ES,Alicante,11/02/1947
38206,Ivy,Frost,IT,Genoa,03/03/1952
38207,Hipolito,Maxwell,FR,Toulouse,02/20/1983
38208,Daryl,Bryant,IT,Catania,11/22/1988
38209,Melba,Caldwell,IE,Limerick,09/06/1981
38210,Edison,Peters,NL,The Hague,03/15/2000
38211,Liza,Nunez,DE,Frankfurt,10/11/1983
38212,Lionel,McDonald,CH,Basel,04/14/1968
38213,Karyn,Bowen,IE,Limerick,04/25/1956
38214,Keith,Cleveland,DE,Düsseldorf,09/25/1953
38215,Timothy,Vang,ES,Valencia,04/15/1952
38216,Ronny,Clayton,IE,Cork,01/24/1965
38217,Dixie,Weiss,ES,Madrid,04/02/1988
38218,Josef,Boyd,CH,Geneva,03/13/1953
38219,Royce,Ware,FR,Nice,01/01/1957
38220,Hipolito,McPherson,NL,Utrecht,11/14/1997
38221,Kathrine,Doyle,NL,The Hague,01/03/1983
38222,Lakeisha,Rodgers,NL,Utrecht,02/07/1954
38223,Boyd,Wells,FR,Toulouse,05/08/1996
38224,Melanie,Strickland,CH,Basel,04/09/1994
38225,Jerald,Lambert,GB,London,09/27/1992
38226,Gilberto,Tucker,IT,Bologna,05/15/1952
38227,Magdalena,Gaines,NL,Amsterdam,10/07/1984
38228,Bryant,Frazier,DE,Bonn,03/07/1950
38229,Jacqueline,Henry,DE,Dresden,02/15/1964
38230,June,Simpson,IT,Genoa,01/02/1998
38231,Troy,Harvey,CH,Basel,02/01/1982
38232,Nelson,Lee,PT,Braga,11/14/1993
38233,Deirdre,Pickett,FR,Nice,04/03/1951
38234,Lolita,Gillespie,GB,Bristol,11/22/1982
38235,Ronnie,Wilson,NL,The Hague,10/25/1994
38236,Jarrod,Pena,IT,Naples,08/07/1982
38237,Wilber,Cummings,ES,Alicante,08/22/1963
38238,Vonda,Barker,GB,Manchester,02/07/1979
38239,Elvin,Cote,GB,Liverpool,06/14/1966
38240,Eugenio,Wagner,ES,Valencia,06/10/1952
38241,Deann,Pace,GB,Liverpool,08/04/2002
38242,Matt,Park,FR,Paris,11/22/1967
38243,Carrie,Daniels,DE,Düsseldorf,10/06/2000
38244,Nathan,McDonald,FR,Marseille,11/07/1967
38245,Marianne,Vance,ES,Barcelona,01/02/1992
38246,Noah,Barlow,NL,The Hague,01/26/1959
38247,Leonardo,Camacho,IT,Milan,01/25/1970
38248,Shelly,Douglas,GB,Birmingham,03/15/1979
38249,Jamel,Estes,FR,Nantes,07/15/1986
38250,Katherine,Hubbard,ES,Madrid,08/01/1993
38251,Helene,McClain,GB,Birmingham,07/04/2002
38252,Jason,Baxter,NL,The Hague,11/01/2000
38253,Thad,Rojas,DE,Cologne,01/10/1972
38254,Johnnie,Schultz,ES,Madrid,05/09/1994
38255,Marianne,Turner,GB,Birmingham,10/10/1971
38256,Eva,Graham,IT,Florence,11/18/1994
38257,Rocky,Salinas,DE,Dresden,11/25/1945
38258,Alta,Lowery,GB,Bristol,02/26/1966
38259,Kory,Oneill,ES,Barcelona,03/27/1981
38260,Cornell,Cox,GB,London,11/17/1971
38261,Anna,Pate,DE,Frankfurt,10/01/1950
38262,Allison,Compton,GB,London,04/11/1961
38263,Len,Combs,GB,Manchester,07/11/1986
38264,Eldon,Owen,DE,Dresden,01/10/1950
38265,Alfred,Larsen,DE,Frankfurt,01/10/1957
38266,Tania,Koch,IT,Genoa,10/08/1998
38267,Lenard,Branch,DE,Munich,05/12/1953
38268,Rosemarie,Mercer,ES,Madrid,05/13/1978
38269,Terrance,Hahn,BE,Brussels,02/25/1951
38270,Brianna,Cruz,FR,Nice,11/23/1976
38271,Vincent,McClain,IT,Bologna,08/02/1987
38272,Lorna,Graham,IT,Florence,09/01/1994
38273,Nicole,Sharpe,NL,Utrecht,07/20/1943
38274,Royal,Robles,GB,Bristol,09/18/1998
38275,Luella,Dorsey,FR,Nantes,06/12/1952
38276,Tyron,Weber,FR,Marseille,10/22/1979
38277,Annmarie,Mathews,NL,Utrecht,07/10/1956
38278,Dolly,Monroe,IT,Milan,11/10/1995
38279,Kareem,Hernandez,GB,London,10/01/1945
38280,Benton,Kennedy,ES,Barcelona,09/09/1952
38281,Cristina,Hays,FR,Nice,03/20/1957
38282,Jefferson,Vincent,IT,Palermo,09/03/1951
38283,Velma,McGee,FR,Marseille,10/11/1964
38284,Brendan,Campbell,FR,Nice,09/10/1996
38285,Kristin,Herrera,IT,Florence,04/02/1950
38286,Lavern,Serrano,PT,Lisbon,08/01/2001
38287,Harvey,Sanford,ES,Córdoba,09/20/1974
38288,Ashley,Harrell,IE,Dublin,01/19/1960
38289,Dudley,Hess,PT,Lisbon,06/17/1955
38290,Karyn,McGee,IE,Tralee,09/10/1970
38291,Sanford,Henson,ES,Valencia,07/07/1943
38292,Joshua,Witt,GB,Birmingham,10/02/1987
38293,Fanny,Lopez,GB,Newcastle,11/25/1945
38294,Darwin,Mendez,PT,Lisbon,04/22/1994
38295,Burton,Mejia,ES,Barcelona,11/02/1968
38296,Jamaal,Burke,IT,Milan,03/09/1980
38297,Hank,Cummings,IE,Cork,01/01/1991
38298,Daphne,Brewer,FR,Toulouse,06/03/1949
38299,Rene,Curtis,ES,Alicante,07/15/1966
38300,Lupe,Romero,DE,Dresden,03/18/1966
38301,Charley,Mayo,GB,Newcastle,03/02/1951
38302,Freddie,Blankenship,IT,Bologna,01/08/2000
38303,Camille,Pena,GB,Manchester,03/15/1971
38304,Chase,Hubbard,NL,Rotterdam,04/08/1973
38305,Vonda,Burt,ES,Córdoba,04/03/1961
38306,Rickey,Lynn,FR,Toulouse,09/22/1958
38307,Sophia,McPherson,FR,Toulouse,03/22/1991
38308,Coy,Raymond,CH,Basel,09/02/1958
38309,Renato,Jensen,DE,Frankfurt,06/26/1962
38310,Denny,Holloway,DE,Bonn,10/24/1965
38311,Melvin,Cruz,NL,Rotterdam,11/20/1949
38312,Tomas,Carson,GB,London,02/09/2002
38313,Josephine,Clarke,ES,Valencia,09/27/1984
38314,Pat,Mercado,GB,Newcastle,08/26/1975
38315,Anderson,Mayer,IT,Florence,04/22/1959
38316,Isaiah,Barber,NL,Amsterdam,03/16/1975
38317,Jordan,King,GB,Birmingham,10/16/1954
38318,Reggie,Ayers,DE,Bonn,10/20/1983
38319,Addie,Copeland,DE,Berlin,06/06/1967
38320,Latisha,Willis,ES,Madrid,10/21/1961
38321,Georgina,Sanchez,ES,Zaragoza,05/01/1981
38322,Heriberto,Tillman,DE,Bonn,02/07/1942
38323,Jerome,Perry,IE,Waterford,07/04/1953
38324,Dollie,Carroll,GB,Manchester,10/20/1956
38325,Mariana,Ewing,PT,Porto,11/15/1984
38326,Lola,McDowell,DE,Berlin,10/12/1969
38327,Bo,Holder,IT,Genoa,03/23/1994
38328,Bud,Evans,ES,Bilbao,03/15/1969
38329,Tim,Santos,DE,Hamburg,03/20/1970
38330,Doreen,Goodwin,IT,Rome,09/26/2000
38331,Marianne,Frost,ES,Bilbao,11/10/1949
38332,Britney,Leon,GB,Birmingham,08/17/1946
38333,Rachael,Oneal,ES,Madrid,09/21/1963
38334,Davis,Hale,GB,Leeds,05/11/1953
38335,Stan,Livingston,GB,Leeds,08/21/1947
38336,Cory,Forbes,PT,Porto,07/06/1969
38337,Bob,Russell,GB,London,08/17/1972
38338,Marion,Barton,FR,Nice,05/17/1964
38339,Ashley,Kennedy,IT,Genoa,09/16/1947
38340,Margarita,Padilla,IE,Waterford,11/04/1948
38341,Theo,Grant,IE,Tralee,06/04/1982
38342,Ambrose,Leon,GB,Birmingham,04/17/1943
38343,Ester,Stark,FR,Marseille,11/25/1950
38344,Colin,Burns,FR,Nantes,07/15/1998
38345,Victoria,Pace,IE,Waterford,11/10/1972
38346,Rosemarie,Reese,CH,Lucerne,07/01/1955
38347,Carter,Robbins,IT,Bologna,10/13/1970
38348,Clinton,Witt,BE,Brussels,07/23/1986
38349,Hal,Nixon,FR,Nantes,09/05/1982
38350,Bryce,Rosario,PT,Porto,03/01/1953
38351,Collin,Pollard,ES,Valencia,11/26/1968
38352,Monte,Jennings,ES,Murcia,01/11/1995
38353,Merle,Ratliff,DE,Cologne,07/02/1976
38354,Lacy,Byers,NL,The Hague,04/13/1970
38355,Kathryn,Park,BE,Brussels,03/04/1994
38356,Karina,Solis,IE,Cork,01/06/1943
38357,Shawna,Spencer,GB,Bristol,01/07/1980
38358,Augustus,Pacheco,CH,Lucerne,09/15/1951
38359,Lilian,Patterson,DE,Cologne,02/07/1950
38360,Quentin,Emerson,ES,Alicante,09/26/1978
38361,Nestor,Schroeder,PT,Porto,11/24/2002
38362,Melvin,Knight,IT,Rome,06/17/1955
38363,Jess,Phillips,GB,Birmingham,11/06/1965
38364,Cliff,Navarro,ES,Barcelona,10/27/1988
38365,Dominick,Blake,ES,Bilbao,10/17/1955
38366,Antone,Sutton,DE,Berlin,05/16/1960
38367,Sylvia,Nash,PT,Porto,11/22/1964
38368,Philip,Wise,GB,Newcastle,04/18/1942
38369,Rosella,Wiggins,ES,Seville,10/19/1949
38370,Sandy,Shannon,FR,Lyon,05/12/1972
38371,Nathanael,Whitney,NL,Utrecht,03/01/1957
38372,Maggie,McLeod,ES,Barcelona,04/04/1959
38373,Enid,Barnett,FR,Nice,10/27/1958
38374,Blaine,Wade,CH,Geneva,10/15/1964
38375,Denis,Chaney,IT,Bologna,10/27/1945
38376,Harris,Munoz,DE,Cologne,05/12/1993
38377,Chuck,McKnight,GB,London,02/17/1958
38378,Anita,Cruz,DE,Berlin,03/07/1950
38379,Horacio,Murray,IT,Florence,04/13/1970
38380,Jimmy,Glass,FR,Nice,08/06/2000
38381,Wilburn,Weaver,FR,Nice,08/13/1943
38382,Saundra,Livingston,GB,Newcastle,08/06/1976
38383,Oren,Landry,IT,Naples,10/22/1973
38384,Thaddeus,Fields,CH,Geneva,02/08/1981
38385,Carole,Wolfe,IT,Palermo,09/18/2001
38386,Ahmed,Wise,DE,Dresden,02/15/1963
38387,Michael,Kim,DE,Frankfurt,04/10/1986
38388,Enoch,Wolfe,IE,Limerick,08/17/1972
38389,Laura,Barton,IE,Waterford,11/27/1943
38390,Olive,Lynch,NL,The Hague,04/22/1951
38391,Cornelius,Kent,DE,Berlin,06/11/1994
38392,Pamela,Wiggins,IT,Catania,10/01/1959
38393,Brett,Hebert,FR,Paris,10/19/1986
38394,Colby,Gallagher,CH,Geneva,07/02/1946
38395,Horace,Wolf,DE,Munich,04/07/1942
38396,Jaime,Callahan,DE,Berlin,04/13/1992
38397,Kathie,Hubbard,IE,Dublin,10/03/1962
38398,Rosendo,Murray,GB,Liverpool,08/25/1981
38399,Janell,McMillan,ES,Murcia,08/10/1944
38400,Louella,Santana,DE,Frankfurt,04/06/1997
38401,Margery,Sawyer,FR,Lyon,04/11/1997
38402,Stella,Saunders,DE,Munich,04/25/1974
38403,Rae,Clements,FR,Paris,07/16/1946
38404,Elbert,Boyle,GB,Leeds,08/08/1969
38405,Alan,Johns,DE,Dresden,06/21/1965
38406,Lily,Cooper,IT,Rome,11/09/1978
38407,Bobbie,Chang,GB,Birmingham,03/25/1978
38408,Earle,Chan,GB,London,06/05/1975
38409,Ricky,Simpson,IE,Cork,11/10/1942
38410,Doyle,Nelson,FR,Paris,06/25/1981
38411,Sybil,Hammond,NL,Rotterdam,04/18/1955
38412,Brian,Christian,FR,Marseille,11/26/1970
38413,Stanley,Hansen,IT,Palermo,10/13/1955
38414,Jewell,Paul,GB,Liverpool,05/21/1964
38415,Bennie,Branch,CH,Zürich,08/02/1968
38416,Stefanie,Woods,GB,Newcastle,05/17/1999
38417,Darrell,Wilson,ES,Seville,01/27/1989
38418,Matilda,Miller,IT,Catania,05/18/1972
38419,Marisa,Tyler,IT,Palermo,11/23/1994
38420,Tracey,Conway,GB,London,01/24/1966
38421,Johnny,Wiggins,ES,Zaragoza,04/07/1964
38422,Pearl,Woods,GB,Birmingham,08/14/1942
38423,Randell,Edwards,GB,Liverpool,06/02/1996
38424,Carmela,Dunn,ES,Alicante,07/15/1989
38425,Therese,Pittman,ES,Seville,02/12/1987
38426,Logan,Strong,ES,Barcelona,05/22/1964
38427,Grant,Chase,DE,Bonn,04/25/1942
38428,Heath,Briggs,ES,Córdoba,04/11/2000
38429,Dixie,Walters,GB,Newcastle,07/15/1990
38430,Bob,Pope,IT,Palermo,03/17/1964
38431,Carly,Ward,IE,Cork,05/03/1953
38432,Darryl,Eaton,CH,Zürich,03/27/1977
38433,Deanna,Duffy,IT,Milan,05/27/1991
38434,Korey,Olson,DE,Munich,06/26/1956
38435,Bill,Cervantes,ES,Murcia,04/16/1998
38436,Palmer,Castro,FR,Toulouse,06/27/1964
38437,Ruben,McClure,IT,Catania,02/25/1972
38438,Lena,Montoya,FR,Nice,01/11/1983
38439,Rusty,Richmond,GB,Birmingham,06/22/1970
38440,Madeleine,Neal,DE,Munich,08/05/1970
38441,Jame,Hartman,IT,Naples,01/14/1974
38442,Chuck,Richmond,ES,Seville,03/26/1974
38443,Jerald,Lucas,FR,Nantes,11/01/1989
38444,Mauricio,Richardson,DE,Hamburg,05/21/1956
38445,Johnathan,Oneal,IT,Milan,02/02/1991
38446,Efrain,Conway,DE,Düsseldorf,02/09/1990
38447,Phil,Finch,IT,Bologna,03/02/1996
38448,Anton,McMillan,ES,Seville,02/12/1990
38449,Lamar,Durham,DE,Bonn,08/01/1963
38450,Elizabeth,Ayers,GB,Liverpool,05/02/1979
38451,Roland,Walters,DE,Munich,06/18/1951
38452,Pat,Henderson,IE,Tralee,11/04/1975
38453,Willian,Harris,FR,Nantes,02/04/1943
38454,Veronica,McFadden,FR,Nice,07/23/1978
38455,Chase,Gay,GB,Newcastle,06/26/1982
38456,Sung,Schmidt,ES,Barcelona,05/15/1986
38457,Cole,Collier,GB,Newcastle,06/26/1976
38458,Toni,Good,IT,Catania,07/08/1962
38459,Roderick,Wright,DE,Bonn,08/18/1965
38460,Vivian,Sanders,ES,Zaragoza,04/16/1972
38461,Drew,Wilcox,FR,Toulouse,03/09/1948
38462,John,Griffith,GB,Leeds,10/10/1980
38463,Reggie,Coleman,IE,Dublin,03/11/1979
38464,Jon,Sweet,IT,Naples,08/22/1987
38465,Harriet,Davis,CH,Geneva,01/04/1977
38466,Yolanda,Solomon,GB,Newcastle,05/27/1976
38467,Hubert,Aguilar,NL,Rotterdam,11/06/1980
38468,Gerald,Chase,FR,Marseille,11/12/1945
38469,Antwan,Moon,IE,Waterford,08/27/1973
38470,Giovanni,Berger,ES,Córdoba,04/08/1979
38471,Santos,Justice,GB,Birmingham,07/20/1987
38472,Helene,Boyle,DE,Frankfurt,11/10/1945
38473,Noble,Montoya,IE,Waterford,02/25/1987
38474,Angelo,Malone,IT,Palermo,05/08/1961
38475,Rudolf,Mayer,CH,Geneva,08/23/1959
38476,Bret,Garrett,IE,Waterford,04/10/1950
38477,Ollie,Rasmussen,FR,Toulouse,08/17/1951
38478,Dewitt,Holman,IE,Dublin,10/16/1998
38479,Kelley,Dale,DE,Hamburg,02/13/2002
38480,Deandre,Cummings,IT,Bologna,09/25/1968
38481,Dee,Dyer,PT,Lisbon,08/07/1981
38482,Kathryn,Fowler,IT,Bologna,11/10/1962
38483,Mac,Stephens,DE,Munich,11/26/1942
38484,Ina,Calhoun,ES,Barcelona,11/07/1970
38485,Mara,Boyle,ES,Barcelona,03/04/1958
38486,Jacinto,Booker,DE,Bonn,08/26/1995
38487,Gale,Sanders,PT,Lisbon,08/11/1966
38488,Will,Chambers,ES,Seville,02/25/1995
38489,Ashley,Bray,NL,Utrecht,11/03/1974
38490,Goldie,Flowers,IT,Milan,04/04/1956
38491,Imelda,Patterson,NL,Amsterdam,11/25/1955
38492,Josefina,Maynard,GB,Bristol,06/07/1980
38493,Marshall,Holloway,DE,Bonn,07/09/1991
38494,Aida,Nelson,DE,Düsseldorf,07/23/1955
38495,Porfirio,Ross,IE,Waterford,09/01/1943
38496,Johnson,Blackburn,FR,Paris,05/25/1966
38497,Columbus,Santana,GB,Newcastle,06/26/2000
38498,Carroll,Salazar,ES,Valencia,09/25/1965
38499,Bryant,Massey,CH,Geneva,02/14/1983
38500,Tiffany,Rutledge,IE,Limerick,06/14/1959
38501,Blanche,Summers,FR,Toulouse,09/03/1983
38502,Theodore,Jarvis,FR,Paris,09/03/1959
38503,Kimberley,Frost,GB,London,08/08/1995
38504,Rhonda,Huber,FR,Marseille,04/14/1979
38505,Rosetta,Mitchell,FR,Lyon,10/15/1960
38506,Arturo,Carlson,IT,Rome,05/27/1949
38507,Ronda,Dillard,ES,Bilbao,05/02/1962
38508,Rubin,Baxter,IE,Tralee,06/18/1974
38509,Monte,Wilkins,GB,Birmingham,03/21/1962
38510,Shannon,Buckley,ES,Barcelona,11/05/1966
38511,Bessie,Craft,DE,Dresden,10/13/1961
38512,Genevieve,Wilkerson,ES,Barcelona,10/25/1951
38513,Minh,Robinson,IE,Cork,01/14/1951
38514,Todd,Estrada,ES,Madrid,11/12/1969
38515,Nickolas,Peck,GB,Leeds,04/23/1947
38516,Angel,McDowell,ES,Barcelona,03/23/1988
38517,Wilfredo,Daugherty,IT,Bologna,11/12/1991
38518,Carla,Finch,DE,Düsseldorf,05/15/1944
38519,Emile,Whitley,PT,Braga,05/09/1967
38520,Wayne,Hayes,GB,Liverpool,05/08/1959
